distinguish	1
fastest-growing	1
toast	2
punitive	-1
assurance	1
cheat	-2
inaptitude	-2
dissention	-2
groundbreaking	2
exclaim	-2
embroilment	-2
forget	-2
gratuitous	-2
insecurity	-2
earsplitting	-2
abhorrence	-2
luckiest	2
agility	1
conceivable	2
worsen	-2
envious	-2
pertinent	1
pleasing	2
terrify	2
degradingly	-2
prate	-2
enthusiasm	2
hypocrite	-2
depressing	-2
view	0
vibrantly	2
fanatic	-2
miserable	-2
eternal	-1
advantage	1
indefinitely	-1
lackey	-2
molestation	-2
easily	1
outshine	2
ultimatums	-2
masterpieces	2
grind	-2
suicide	-1
danger	-1
relentlessness	-2
admission	1
wily	-2
bitchy	-2
lie	-2
veritable	2
soften	2
youthful	1
hug	2
awkwardness	-2
stellar	2
impartially	1
cognizant	0
lean	1
perfect	2
haste	-2
screamingly	0
cheery	2
stupendously	2
chaos	-2
barbarously	-2
calumniously	-2
hopefully	2
elated	2
right	2
though	0
conspirator	-2
leniently	1
indifferent	-2
censure	-2
fastidiously	-2
slaughter	-1
divisive	-2
consume	-1
adolescents	0
inhuman	-2
heroic	2
cautionary	-2
uneconomical	-1
vomit	-1
nascent	0
dissent	-2
robust	1
sparkling	1
prepared	1
anger	-2
useless	-1
mirage	-2
wink	2
enchanted	2
emasculate	-2
ego	-2
tenuously	-1
befriend	2
dismissively	-2
indication	0
fluent	1
vital	2
wide	1
cruelties	-2
ardently	2
dishonesty	-2
infringement	-2
welfare	1
obscenely	-2
concern	-2
penitent	2
avalanche	-2
emphatically	-2
commentator	0
condolences	-2
cognizance	0
gossip	-2
therefore	0
indignity	-2
inquisitive	2
oppressiveness	-2
apocalyptic	-2
cooperation	1
bother	-2
caustic	-2
limitless	0
draconian	-2
powerless	-1
inefficient	-1
keen	-2
much	0
tolerant	1
malign	-2
acquit	1
indubitably	2
magnanimously	2
corrupt	-2
vow	2
sag	-1
slaughter	-1
mess	-2
spitefulness	-2
absorbed	0
dashing	2
heroic	2
plausibility	2
monster	-2
idiotic	-2
clumsy	-2
humankind	2
grace	2
abominably	-2
dreams	1
rhetorical	-2
boggle	-2
remorse	-2
litigious	-2
amaze	2
radicalization	-2
assertions	2
manic	-2
angrily	-2
stark	-2
transgression	-1
dependent	0
champ	1
evildoer	-2
kaput	-2
finally	0
shrew	-2
fiendish	-2
dissenter	-2
meritorious	2
tragic	-2
resolve	1
surmount	2
prosperity	1
touch	0
lawbreaker	-2
violation	-1
distraction	-2
mistakenly	-2
stance	0
especially	2
prime	0
impossiblity	-1
indeed	0
suicidal	-1
dare	2
upliftment	2
blistering	-2
punitive	-1
nervous	-2
get-rich	-2
stranger	-2
unbound	1
help	1
facilitate	1
scandalize	-2
astonishing	2
hefty	0
rage	-2
oversimplification	-1
irritant	-1
obliterated	-2
indubitable	2
overawe	-1
likewise	0
healthful	2
originality	1
defensive	-1
stricken	-2
apprehensive	-2
collude	-2
entreatingly	2
indulgence	2
maltreatment	-2
exclusion	-1
outlook	0
disconcert	-2
chagrin	-2
damaging	-1
reluctance	-2
outstrip	2
inelegant	-2
asylum	1
steady	1
demonize	-2
ruthlessly	-2
quicken	2
expedient	-1
pledge	2
staggering	-2
importantly	1
disease	-1
inability	-1
enormity	-2
civil	1
heartbreaker	-2
weaknesses	-2
urgency	-2
adverse	-1
incompatible	-1
befitting	2
overcome	-2
wish	2
re-conquest	2
woe	-2
petty	-2
laconic	-2
obstruct	-1
envisions	1
smarter	2
spur	2
pervasive	-2
unjustified	-1
blabber	-2
doubts	-2
leading	1
generosity	2
injustice	-2
selective	1
provocation	-2
reclaim	1
improbability	-2
blundering	-2
supremely	2
disillusion	-2
hallucinate	-2
primary	0
understand	2
confessions	-2
grateful	2
gnawing	-1
frenetically	-2
cataclysm	-2
zenith	2
vengefulness	-2
batty	-2
graciousness	2
apparent	0
breach	-1
gorgeous	2
graciously	2
chagrin	-2
astronomically	0
views	0
uplift	1
supporter	2
rubbish	-2
elimination	-1
vitality	2
degenerate	-2
needs	0
divergent	-1
contaminate	-1
lukewarm	-2
pillar	2
intercede	1
dance	1
regal	2
rail	-2
unjustifiable	-2
vibrant	2
aspirations	2
encourage	1
scowl	-2
cowardly	-2
dishonestly	-2
prestige	2
unsuspecting	-2
fatuous	-2
brag	0
collapse	-1
exasperation	-2
underdog	-2
misguidance	-2
profane	-2
grievances	-2
grievances	-2
pitiable	-2
obscure	-1
keenly	2
rightness	2
enfeeble	-2
imminently	-2
legacies	0
battle-lines	-2
spookiest	-2
glaringly	-2
radically	-2
glitter	2
feels	0
rollercoaster	-2
difficulties	-1
offenses	-2
insubstantial	-2
alarm	-1
awfulness	-2
vile	-2
appall	-2
division	-1
glow	2
damnable	-2
destroyer	-2
recognition	1
complacent	-2
luxuriate	1
flighty	-2
odder	-2
overpower	-1
reform	1
partisans	-2
congestion	-1
steeply	-1
masterfully	2
terrified	2
indefensible	-2
allusion	0
punch	-2
breach	-1
uproariously	-2
magnify	1
personages	1
hamstrung	-2
marvelous	2
inaccuracy	-1
reverent	2
irrefutable	2
guiltless	2
discredit	-2
misrepresent	-2
disown	-2
imposers	-2
splendidly	2
argument	-1
hardier	2
peaceable	2
flounder	-2
exalt	2
notoriously	-2
delinquency	-1
overrun	-1
humorously	2
humble	2
responsibly	1
inanely	-2
hopeless	-2
pittance	-2
expectation	0
desperately	-2
delight	2
worrier	-2
indelible	2
eloquent	2
shame	-2
survival	1
agitation	-2
ineffective	-1
complacent	-2
outstanding	2
comfortably	1
pretense	-2
stabilize	1
unpretentious	2
conclusive	1
satirize	-2
irredeemably	-2
improve	1
radicalization	-2
tolerate	1
insult	-2
acrimony	-2
fearsome	-2
famous	1
false	-2
dislocated	-1
preferable	2
lavishly	2
puppet	-2
dominance	-1
myth	-2
anti-American	-2
castigate	-2
transgress	-1
agreement	1
needfully	0
estranged	-2
shamefulness	-2
fear	-2
deadlock	-2
darling	2
deterioration	-1
faithless	-2
ruin	-1
unequivocal	2
amazed	2
assurances	1
posture	0
scruples	2
twinkly	2
rumours	-2
upscale	1
covetously	0
bonny	2
infuriate	-2
innumerably	0
worrisome	-2
bragger	-2
influence	0
crackdown	-1
favour	2
deepening	-2
obscurity	-2
delight	2
considerate	2
outburst	-2
admonishingly	-2
fair	1
betrayer	-2
acrimoniously	-2
sensibly	2
laud	2
capitulate	-1
upliftment	2
fraudulent	-1
inconsiderately	-2
nag	-2
broad-based	0
taste	1
freedoms	1
immovable	-2
reaffirmation	1
stir	0
false	-2
goof	-2
manifest	2
cancerous	-1
pollute	-1
well-wishers	2
legitimate	1
perish	-2
tepid	-1
resourcefulness	2
disruption	-2
whips	-2
travesty	-2
politeness	1
adeptly	1
confess	-2
easy	1
ghetto	-1
gruesome	-2
mortifying	-2
attractively	2
respectable	2
established	1
looking	0
viewpoints	0
bragger	-2
greed	-2
disdainfully	-2
malcontented	-2
offensive	-1
egalitarian	1
laughably	-2
elatedly	2
wickedness	-2
kook	-2
forgiven	2
alarm	-1
dismissive	-2
scare	-2
liberty	2
hug	2
clearly	2
scoffingly	-2
dilly-dally	-2
expulse	-1
horrific	-2
liberate	2
outcast	-2
motionless	-1
grave	-2
undo	-1
injustice	-2
irregularity	-1
crisp	1
snarl	-1
undignified	-2
tyrant	-2
thrillingly	2
sour	-1
basic	1
crisis	-1
educational	1
sinking	-1
racism	-1
impressions	1
preposterous	-2
pundits	2
startlingly	-2
anti-social	-2
repay	2
doldrums	-2
valuable	2
mistakes	-2
lively	2
feel	0
incitement	-1
menial	-1
fictional	-1
quiet	0
amiss	-2
scrutiny	0
saintly	2
favor	1
displease	-2
volatile	-1
boil	-2
pinch	-1
incredulously	-2
inopportune	-2
independent	1
loathing	-2
admiration	2
hideous	-2
splayed-finger	0
suggestions	1
back	1
pout	-2
delusional	-2
bearish	-1
abhor	-2
benefit	1
distinctly	0
speculation	0
undependability	-2
excruciating	-2
flatteringly	2
dissidence	-2
inaccurately	-2
empower	1
dishonor	-2
trustworthiness	2
confusion	-2
preference	2
irrelevance	-2
ridiculous	-2
profane	-2
frustratingly	-2
verifiable	1
wane	-1
swindle	-2
adversity	-2
harms	-2
overjoyed	2
savagery	-2
perplexity	-2
worried	-2
decay	-2
suggest	1
cave	-1
endurable	2
paranoia	-2
indignity	-2
fervently	2
accord	1
rumbling	-2
bewildering	-2
felon	-1
degenerate	-2
vice	-2
deceitfulness	-2
adulterated	-2
mourner	-2
regress	-1
impeach	-2
objectionable	-2
exhort	-2
sully	-2
abash	-2
tact	2
wrangle	-2
invidious	-2
accept	1
tidy	2
scandals	-2
jumpy	-1
barbaric	-2
signify	1
understatedly	2
outrages	-2
honestly	2
skittish	-2
dark	-1
vehemently	-2
vigilant	1
gainsay	-2
sharply	-1
delectable	2
self-serving	-2
stodgy	-2
yeah	0
illumine	2
normal	1
bias	-2
mind	-1
reckless	-2
maximize	2
conspirator	-2
extensively	0
active	1
abound	1
allegation	-2
onslaught	-1
cataclysmic	-2
attitudes	0
afflictive	-2
legalistic	0
ax	-2
imprudence	-2
prestigious	1
prospect	1
extremism	-1
bitterness	-2
sexy	2
revelatory	0
disvalue	-2
understood	2
altruist	2
conscientious	2
drowning	-1
irreproachable	2
threaten	-1
appalled	-2
perfunctory	-2
grudging	-2
threat	-1
inhibition	-1
inflexible	-2
irreparable	-2
strength	0
fragile	-1
sloppy	-2
deeply	0
delirious	-2
banal	-2
peculiarly	-2
glossy	2
degradation	-2
chilly	-1
damnably	-2
insubstantially	-2
lofty	2
relevant	1
sweeten	1
sensationally	2
failures	-1
excellently	2
refined	1
yearn	2
deceiving	-2
diplomacy	0
blinding	-2
titillate	1
goddam	-2
decisiveness	1
intolerable	-2
palatial	2
position	0
nauseate	-1
fancy	2
fascism	-2
greatly	0
avid	2
caricature	-2
solicitude	2
impotent	-2
inexpertly	-1
frantic	-2
enhance	1
winnable	2
realist	2
redundancy	-1
fulfillment	1
resistant	-1
persevere	2
handy	2
urgent	-1
voluntary	1
pride	2
niggle	-1
warfare	-1
insular	-1
triumph	2
disgustful	-2
manageable	1
banal	-2
excellence	2
infallibly	2
interested	1
tantamount	0
unassailable	2
endorser	2
bitterly	-2
belligerently	-2
victory	1
likelihood	0
friend	1
awful	-2
endorse	2
impression	1
avidly	2
repressive	-1
stances	0
overshadow	-1
deformed	-1
extortion	-2
betrayal	-2
disillusioned	-2
dungeons	-2
petrify	-2
actual	0
entreat	2
undefined	-1
backbone	1
sneakily	-1
openly	1
lamentably	-2
masterpiece	2
ill-natured	-2
speedy	1
fortitude	2
wastefulness	-1
unsettling	-2
happiness	2
disloyalty	-2
elate	1
willfully	2
plunder	-2
irreversible	-2
slim	1
spellbindingly	2
bewilderingly	-2
distraught	-2
supurb	2
wedge	-1
impregnable	2
error	-1
sugar-coat	-2
downbeat	-2
awed	2
virtue	2
rapt	2
inconclusive	-1
superstition	-2
assassinate	-1
welfare	1
amenable	2
inarguably	0
court	2
spookier	-2
smile	2
stir	0
esteem	2
costly	-1
dodge	2
ambush	-1
calm	1
secure	1
unskilled	-1
annihilate	-2
insultingly	-2
digress	-2
yes	2
fudge	-2
flash	-1
frighteningly	-2
cornerstone	2
nemesis	-2
spank	-2
damnation	-2
reproach	-2
likable	2
insistent	2
superlative	2
disagree	-2
handily	2
marvelous	2
shriek	-2
principle	1
worse	-2
clout	2
busy	-1
burden	-2
abysmally	-2
agitated	-2
effusively	2
torment	-2
elegantly	2
intimidate	-1
openness	1
feelings	0
debauchery	-2
abjectly	-2
infernal	-2
rebuke	-2
glorify	2
degrade	-2
feasibly	1
divide	-1
downheartedly	-2
denounce	-2
subjection	-1
enterprising	1
extermination	-2
stringent	-1
fallacious	-2
invidiously	-2
uproarous	-2
perfectly	2
cloud	-2
dubious	-2
adulterate	-2
vivacious	2
effective	1
contentious	-2
celebrity	1
ideal	2
dawdle	-2
nicely	2
madman	-2
lazy	-2
pugnaciously	-2
waste	-1
strangle	-1
gorgeously	2
indecision	-2
tamper	-1
discontent	-2
dissatisfied	-2
preponderance	2
impartiality	1
dishonorablely	-2
flak	-2
exploit	-2
dissatisfying	-2
bravery	2
ineptly	-2
freakish	-2
scowl	-2
irreverently	-2
appeal	1
respect	2
distinguished	2
incredibly	2
biting	-2
anxiousness	-2
ashamed	-2
incitement	-1
objectively	1
stigma	-2
necessary	1
sanity	2
whine	-2
resilient	1
scarce	-1
bonus	1
lyrical	2
overthrow	-1
distasteful	-2
eloquence	2
dull	-1
plague	-1
boredom	-2
inconsistency	-1
mawkish	-2
syndrome	-1
comeback	1
devotee	2
impolite	-2
precedent	1
negligent	-2
splendor	2
impunity	-1
culpable	-2
slime	-2
trouble	-2
careful	1
sugarcoated	-2
sullen	-2
ostracize	-2
flashy	-1
snatch	-1
glimmer	2
brutish	-2
alluringly	2
respect	1
galore	2
enthralled	2
fervent	2
belittled	-2
ruinous	-1
criticism	-2
appeal	1
irreplacible	-2
gainful	2
curt	-1
commodious	1
regardless	0
supurbly	2
disillusion	-2
slanderous	-2
arbitrary	-2
unhappy	-2
instable	-1
generous	2
fabricate	-1
inexpiable	-2
dissuasive	-2
impossible	-1
acerbically	-2
dastardly	-2
fluster	-1
mournfully	-2
unethical	-2
indecency	-2
instructive	1
phony	-2
disloyal	-2
boisterous	-2
jubilate	2
disgusted	-2
stern	-2
innovative	1
impunity	-1
go-ahead	1
loathe	-2
dazzle	2
suspicions	-2
abhor	-2
reputed	0
mistake	-2
peeve	-2
constrain	-1
rankle	-2
disgust	-2
clique	-1
inconveniently	-2
upfront	1
dissension	-2
accusation	-2
anti-Israeli	-2
deceptive	-2
charmingly	2
inferiority	-2
torture	-1
belated	-1
problems	-1
asperse	-2
persistent	1
lush	2
tantalize	1
treasure	2
deceivers	-2
unrestricted	1
invalidity	-2
immensity	0
improvise	2
rival	-1
intrude	-2
stampede	-1
calmness	1
languorously	-2
underpaid	-1
awesomeness	2
worthless	-2
dilemma	-1
bulky	-1
sensational	2
deft	2
fairly	1
astray	-1
meager	-2
downgrade	-1
fortunate	2
glitch	-1
shelter	1
dignified	2
implication	-1
overturn	-1
blasted	-2
stupified	-2
profound	2
tiring	-2
dim	-1
reasoned	1
lugubrious	-2
mediocrity	-2
enmity	-2
humorous	2
imbroglio	-2
rumours	-2
jeopardy	-2
best-known	2
languorous	-2
restore	1
slaves	-2
exceedingly	2
hoax	-2
violent	-1
exorbitantly	-2
contrary	-2
efficient	1
fawn	0
dejectedly	-2
radiant	2
close	-1
frighten	-2
leverage	1
smoldering	-2
torture	-1
flourish	2
deviate	-1
jolt	-1
adored	2
overkill	-2
bewildering	-2
immediate	0
fiction	-1
loathe	-2
one-side	-2
torrent	-2
affected	0
profit	1
admiringly	2
inaccuracies	-1
ease	1
airs	-1
sense	1
electrification	2
accomplish	1
sympathize	-2
sty	-2
enlighten	1
sap	-2
reprimand	-2
monstrosity	-2
advice	1
noble	2
negligible	-1
apathy	-2
trust	1
calamities	-2
effusive	2
celebrate	2
implacable	-2
enormities	-2
bombardment	-2
anxieties	-2
extremist	-1
horrifying	-2
joke	2
dexterous	2
perfect	2
ail	-1
confidence	2
ignore	-1
bankrupt	-1
non-confidence	-2
need	0
amusing	2
condemnation	-2
fairness	1
suppose	0
skittish	-2
enflame	-2
skeletons	-2
wonderously	2
wary	-2
spotty	-1
dig	1
view	0
overture	2
shamefully	-2
corruption	-2
idol	2
omission	-1
disobedient	-2
disgusting	-2
reverence	2
restriction	-1
clearer	2
touches	0
enviously	-2
hothead	-2
brains	2
jam	-1
insistence	1
unexpected	-1
scandal	-1
forbid	-2
feelings	0
lucid	2
apprehensively	-2
puzzle	-2
dungeons	-2
inklings	0
practicable	1
dishonor	-2
alarmingly	-2
unrelenting	-2
misunderstanding	-2
destruction	-1
unprecedented	-2
belligerence	-2
clear-cut	2
rapturous	2
solidarity	2
pedestrian	-1
liars	-2
flair	1
vocal	0
firm	0
bait	-2
thrill	2
delightfully	2
contradictory	-2
irrepressible	-2
sweetheart	1
secretive	-1
angel	1
unlawfulness	-1
poisonously	-1
primitive	-1
distrustful	-2
spooky	-2
discriminate	-1
disaster	-2
mean	-2
liberal	1
diligent	1
wonder	2
although	-1
comment	0
uphold	2
blatantly	-2
definitive	1
acridly	-2
effusion	2
big	0
advantages	1
stress	-2
unwisely	-2
duty	0
horrid	-2
stupidity	-2
dishearten	-2
pry	-1
attainable	1
competency	1
polution	-1
hell	-2
insinuation	-2
tremendous	2
resound	1
idea	0
undoubted	2
insincerely	-2
nix	-2
cleanse	1
unrelenting	-2
stands	0
devastating	-2
approval	1
substandard	-1
appearance	0
reliability	1
misgiving	-2
refuge	2
angriness	-2
frank	2
inclination	2
pleas	-2
fixer	0
impoverished	-1
mordantly	-2
cynicism	-2
relapse	-1
freedom	1
eviscerate	-2
downhearted	-2
opportunistic	-1
extremism	-1
diminish	-1
valid	1
loopholes	-2
disagreeable	-2
poetic	2
uneasiness	-2
merciless	-2
contribution	1
wink	2
direness	-2
garbage	-1
lawlessness	-2
admonition	-2
opinions	0
unbelievable	-2
overachiever	2
fanatics	-2
completely	0
conciliatory	2
frighteningly	-2
inconstant	-2
unabashed	2
leery	-2
mistakes	-2
domineering	-2
lethal	-1
busybody	-2
fume	-2
proud	2
qualify	1
large	1
orphan	-1
astound	2
moan	-2
bashful	-2
animated	1
cross	-2
manly	2
paucity	-2
gasp	-2
doom	-2
seem	0
fatalistically	-2
thus	0
lucky	2
outrageous	-2
curse	-2
wee	-2
harden	-1
weary	-2
loser	-1
pro-Beijing	2
indicative	0
conflict	-1
ambivalent	-2
obliged	2
moribund	-2
dear	2
deviously	-2
reparation	1
strenuous	-1
immoral	-2
peril	-2
liberalism	1
pacifists	2
obedience	2
terror	-2
needful	0
decrease	-1
smart	2
astonishment	2
egregiously	-2
hostilities	-1
gratifyingly	2
misfit	-2
reproachful	-2
punishable	-1
fortuitously	2
craving	2
sufficiently	1
bristle	-2
well-managed	2
soft-spoken	1
unfairly	-2
insensitively	-2
sanctimonious	-2
indecorum	-2
decry	-2
repulse	-1
reason	1
quasi-ally	2
ulterior	-2
sneer	-2
overt	0
reticent	-2
merit	2
scummy	-2
forfeit	-1
thinking	0
disgustedly	-2
incorrigibly	-2
outdo	2
ugliness	-2
smilingly	2
disgruntled	-2
precautions	2
chant	0
jealous	-2
celebration	2
reaffirmation	1
apprehensions	-2
possibility	0
heartfelt	2
crook	-2
disobedience	-2
queer	-1
troublesomely	-2
extreme	-1
rejection	-2
miraculous	2
tantrum	-2
inadvisable	-1
maverick	-2
sore	-2
heartily	2
treacherously	-1
paradoxically	-2
obliterate	-2
uneasiness	-2
prohibitively	-1
non-violence	1
hostage	-1
hilarity	2
battleground	-2
extremely	-2
exploitation	-2
repentance	2
accordantly	1
jaunty	2
revengefully	-2
admittedly	2
deviation	-1
adroit	2
idiocies	-2
starvation	-1
droop	-1
tentative	-1
bitter	-2
undaunted	2
inference	0
forceful	-1
facetious	-2
feeling	0
shyly	-2
blame	-2
impartial	1
fascinate	2
revelation	1
abscond	-2
perfect	2
amnesty	1
vagrant	-2
lurch	-2
harbors	-1
set-up	-2
life-threatening	-1
critic	-2
lucky	2
stinking	-2
surrender	-1
unsupported	-1
outspoken	0
battering	-1
justifiable	2
ecstasy	2
intensive	0
manipulators	-2
extreme	-2
striving	2
attitude	0
flaw	-1
woebegone	-2
conceivable	2
illuminati	2
freedoms	1
tender	1
alienated	-1
neat	1
disruptive	-2
proactive	2
dismayed	-2
calumnious	-2
smuttier	-2
lambaste	-2
degeneration	-2
impressiveness	2
besides	0
disturbingly	-2
courageously	2
eulogize	2
radiance	2
fascination	2
sneak	-1
infuriating	-2
stimulative	1
beneficially	2
bitingly	-2
friendliness	2
iniquity	-2
concerted	0
antithetical	-2
spook	-2
dishonorable	-2
freak	-2
discerning	2
sass	-2
sick	-1
untruthful	-2
war-like	-2
shy	-2
dismissive	-2
progress	1
scar	-2
penetrating	2
polarisation	-2
fussy	-2
incapably	-2
dispirit	-2
lionhearted	2
resourceful	2
luxuriously	2
understate	2
unnerving	-2
jeer	-2
fanciful	-2
buckle	-1
most	0
taunting	-2
inadequacy	-1
unimaginably	-2
dissemble	-2
unruly	-2
tattered	-2
debate	-2
virulent	-2
forlornly	-2
lament	-2
evidently	2
stands	0
selfinterested	-2
weakening	-2
virulence	-2
blah	-2
remorselessly	-2
pity	-2
proactive	2
dictatorial	-1
fudge	-2
inherent	0
threatening	-1
accomplishment	1
perilous	-1
traditional	1
sparkle	2
embroil	-2
racism	-1
impetuously	-2
amazing	2
mean	0
spiritless	-2
fatuously	-2
improper	-2
booming	1
imperil	-2
frozen	-1
breakdown	-1
disparage	-2
dump	-1
stink	-2
inhumane	-2
desire	2
well-run	2
sanguine	2
console	1
futilely	-2
suspicion	-1
illegitimate	-1
despoil	-2
brood	-2
damage	-1
consent	2
assurances	1
bombardment	-2
mature	1
commotion	-2
morality	2
paralize	-1
misunderstanding	-2
altogether	0
irony	-2
harassment	-2
repulsive	-2
malicious	-2
spirit	1
recant	-2
destroyer	-2
apostle	2
hardliner	-1
impressively	2
falsify	-2
chum	1
vomit	-1
overwhelming	-2
ailment	-1
resentful	-2
short-lived	-1
inattentive	-2
fiction	-1
happily	2
vulnerable	2
deter	-1
activist	0
credible	2
acclamation	2
exaltingly	2
forbidding	-1
mangle	-2
clearer	2
tempting	2
poignant	2
immediately	0
persecution	-2
marvellous	2
conviction	1
thankfully	2
content	2
stake	-1
inability	-1
allege	-1
mire	-2
overlook	-2
trick	-2
gossip	-2
willful	2
devote	2
quite	0
self-determination	2
masterful	2
correctly	2
sacrifice	-2
infested	-1
inequality	-2
defiant	-2
uncompromising	-2
resentment	-2
provocative	-2
shark	-2
censure	-2
lifelong	1
persistence	0
carelessness	-2
smooth	1
evade	-1
prospects	1
heroize	2
grimace	-2
outmoded	-1
accountable	-1
gall	-2
hopefulness	2
friction	-2
obsessions	-2
partisans	-2
utmost	2
divinely	2
allegations	-2
damned	-2
capricious	-2
merriment	2
anti-proliferation	-2
disrespectful	-2
gaily	2
risky	-1
antagonism	-2
accolade	2
eagerness	2
hard-hit	-1
anxiously	-2
loveless	-2
victimize	-2
berate	-2
gloomy	-2
aspirations	2
misery	-2
disadvantage	-2
intimidatingly	-2
defective	-2
muddy	-1
illuminate	2
virus	-2
foolishness	-2
obsessively	-2
plain	1
gaff	-2
disappointment	-2
urgency	-2
amusingly	2
assault	-1
restlessness	-1
undependable	-2
confrontation	-2
good	1
strides	1
crude	-1
poorly	-2
glistening	2
thirst	-2
harm	-2
humanity	1
tiring	-2
belief	0
consensus	2
haven	2
romantic	2
gentle	1
crumble	-1
accusing	-2
tempt	2
rhetorical	-2
smitten	2
unsettle	-2
law-abiding	2
consequently	0
chit	-2
misguide	-2
white	1
derision	-2
attack	-1
judgement	0
lesser-known	-1
twist	-2
over-valuation	-1
allusion	0
values	1
prophesy	0
spoon-fed	-2
vastness	1
stubbornly	-2
covert	0
insufferable	-2
exploitation	-2
helpful	1
blather	-2
tumultuous	-1
dispute	-2
boast	-2
intimacy	2
wide-ranging	1
remarkably	2
kick	-2
naturally	1
devilishly	-2
award	1
erosion	-1
master	2
heal	1
onward	1
imperturbable	2
impolitely	-2
meticulously	1
repugn	-2
resolve	1
seductive	2
geezer	-2
detest	-2
ovation	2
exterminate	-2
rapture	2
war-like	-2
motivation	2
babble	-2
inappropriately	-2
misread	-2
felt	0
legacies	0
unscathed	1
delicate	1
adept	1
intuitive	2
dissatisfactory	-2
adrift	-1
felicitous	2
disarray	-2
militancy	-2
enrapture	1
hallucination	-2
unilateralism	-2
luxury	2
unbelievably	-2
troublemaker	-2
terribleness	-2
worth-while	2
revel	2
humbling	-2
collide	-1
captive	-1
analytical	0
irresponsibly	-2
bargain	2
exile	-1
debilitate	-1
hurtful	-1
stirring	2
fortunately	2
renewal	1
notorious	-2
concerning	0
exhilarating	2
stride	2
appreciation	2
lecherous	-2
bloated	-2
precise	1
disintegration	-1
relations	0
shyness	-2
opinionated	-2
pinch	-1
funded	0
contemptuously	-2
swing	0
untested	-1
decrement	-1
overstatements	-2
dominant	0
unauthentic	-1
stridently	-2
right	1
contemptuous	-2
benign	1
bombastic	-2
fist	-1
controversy	-1
provocation	-2
absent-minded	-2
imaginary	-2
farce	-2
ultimate	2
gullible	-2
voluntarily	1
splendid	2
deadlock	-2
deploring	-2
syndrome	-1
despondence	-2
simplify	1
dance	1
dejected	-2
debasement	-2
possibility	0
inefficacious	-2
effusiveness	2
eccentric	-1
unbiased	1
stainless	1
manipulators	-2
worn	-1
blithe	2
unsteadiness	-1
open	1
superiority	-2
perversely	-2
co-operation	1
brilliance	1
dreadful	-2
enemies	-1
condemnable	-2
reassurance	2
assessments	0
dissent	-2
fudge	-2
evils	-2
accordance	1
practical	1
debilitating	-1
corrosive	-1
incautious	-2
maltreatment	-2
democratic	1
blameless	2
steadfastly	2
exhaust	-1
severely	-2
opposition	-2
perplexing	-2
reiterates	0
obscenity	-2
stir	0
toil	-2
terrific	2
disaffect	-2
miracles	2
ideal	2
abject	-2
eternity	2
propaganda	-2
humour	2
squabbling	-2
flabbergast	-2
unlawful	-1
bombard	-1
logical	1
admiring	2
help	1
overreach	-1
outrageous	-2
oblivious	-2
smash	-1
repudiate	-2
beacon	1
scream	-2
persuade	2
rascal	-2
defect	-1
upheaval	-2
impersonal	-1
bemoan	-2
interruption	-1
astronomic	0
vague	-1
expression	0
stooges	-2
gasp	-2
narrower	-2
reinforcement	1
straggler	-1
embarrassingly	-2
pretentious	-2
inefficiently	-1
misbecome	-2
shelter	1
soundness	1
commitment	1
indication	0
familiar	0
inkling	0
jubilation	2
vouch	2
glib	-2
misleadingly	-2
longing	-2
cursed	-2
mismanage	-2
leech	-2
opinions	0
famished	-2
insurmountably	-1
illegally	-1
intrusion	-1
sickeningly	-2
monstrously	-2
insufferably	-2
large-scale	0
hungry	-1
surprisingly	0
irritation	-2
hostilities	-1
indecently	-2
gauche	-2
dupe	-2
necessarily	1
matchless	2
catchy	2
haste	-2
criticisms	-2
loot	-2
crush	-1
soften	2
fickle	-2
smouldering	-2
barely	-1
headway	1
savages	-2
competent	1
ambivalent	-2
wow	2
abuses	-1
inklings	0
delicious	2
impetus	1
hasty	-1
pleadingly	0
strain	-1
blur	-1
imagination	0
one-sided	-2
rot	-1
jealousness	-2
offset	1
triumphant	2
rivalry	-1
motive	0
enrichment	1
fright	-2
pestilent	-2
pleasingly	2
boost	1
avalanche	-2
violator	-2
actually	0
satirical	-2
remarkable	2
posturing	-2
pessimistically	-2
pro-American	2
annoying	-2
bewildered	-2
reconcile	1
deplorable	-2
discourage	-2
glisten	2
just	1
alienation	-1
deaf	-1
doubt	-2
intriguing	2
insecurity	-2
foolproof	1
obscene	-2
disorder	-1
disavow	-2
ingratiating	2
knock	-1
unavoidably	-1
elegance	2
liars	-2
urgent	-1
declaim	-2
disturbed-let	-2
fatalistic	-2
frazzle	-2
matter	0
optimistic	1
hypocritical	-2
celebrated	2
unsure	-1
malcontent	-2
reservations	-1
deviate	-1
rampage	-2
horrors	-2
arguments	-1
fastidious	-2
candor	2
appearance	0
violator	-2
outrageousness	-2
panic	-2
forsake	-2
dire	-2
farcical-yet-provocative	-2
narrower	-2
menace	-2
reproach	-2
gaggle	-2
dazzled	2
felicitate	2
trivialize	-2
award	1
repugnant	-2
madden	-2
deceiver	-2
crowded	-1
tormented	-2
swore	-2
degenerately	-2
tolerance	2
flagrantly	-2
inconsistent	-1
fearful	-2
sass	-2
solid	1
versatile	1
overact	-2
insignificantly	-1
idolized	2
economical	1
puppets	-2
stirringly	2
keenness	2
extravagant	-2
temptation	-2
clash	-1
entrust	1
deride	-2
fears	-2
deprave	-2
innovation	1
intransigent	-2
intentions	0
excessively	-2
negation	-1
stooge	-2
